# StartTime = 03/12/2026 07:37:48.1539 am
Time (sec), Trip Distance (miles), Trip Duration (min), Vehicle speed (MPH), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Total Fuel Economy (MPG), Engine Power (hp), Fuel Rate (gal/hr), Total CO2 (lbs), Instant Fuel Economy (MPG), Instant CO2 rate (lb/mile), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg)
1154.817,3.4537528,19.248915,0,0.09908302,34.85716,0.6439681,2.2237234,34.720085,7.6402116,0.48567525,7.7206016,0,0,7.8431373,172.4,29.825401
1155.089,3.4537528,19.252356,0,0.09910038,34.851055,0.64408094,2.224113,34.718334,3.5595458,0.22627428,7.720991,0,0,5.882353,172.4,30.120703
1155.309,3.4537528,19.256344,0,0.09910609,34.849045,0.6441181,2.224241,34.71776,1.3852006,0.08805485,7.7211194,0,0,13.333333,172.4,30.120703
1155.538,3.4537528,19.259954,0,0.09910955,34.847828,0.6441406,2.224319,34.717407,0.9201281,0.05849098,7.721197,0,0,19.215687,172.4,30.120703
1155.760,3.4537528,19.263916,0,0.09911658,34.84536,0.64418626,2.2244766,34.7167,1.7158552,0.109074004,7.7213545,0,0,20.392157,172.4,29.825401
1156.054,3.4537528,19.267555,0,0.099125646,34.84217,0.64424515,2.22468,34.715786,2.341962,0.14887455,7.721558,0,0,20.784313,172.4,29.825401
1156.310,3.4537528,19.273441,0,0.09913532,34.83877,0.64430803,2.2248971,34.71481,2.450622,0.15578188,7.721775,0,0,51.372547,172.4,29.5301
1156.650,3.4537528,19.278458,0,0.09915577,34.831585,0.64444095,2.225356,34.712746,2.5761201,0.16375957,7.7222342,0,0,41.568626,172.4,29.825401
1156.891,3.4537528,19.282768,0,0.099183105,34.821987,0.6446186,2.2259696,34.709988,7.3546805,0.46752456,7.7228475,0,0,34.901962,172.4,30.120703
1157.144,3.4537528,19.286928,0,0.09921708,34.810062,0.6448394,2.226732,34.706562,6.5831375,0.41847885,7.7236104,0,0,26.27451,172.4,30.120703
1157.383,3.4537528,19.290426,0.6213712,0.099238135,34.802677,0.64497626,2.2272046,34.704437,5.739615,0.36485758,7.7240825,0,0,23.921568,172.4,30.120703
1157.624,3.4537947,19.294798,0.6213712,0.09925691,34.796516,0.6450904,2.2276258,34.702667,4.2505245,0.2701986,7.724504,2.299683,9.760866,24.313726,172.4,30.120703
1157.854,3.4538357,19.298906,1.2427424,0.09927268,34.7914,0.6451853,2.22798,34.701195,3.7476735,0.23823324,7.7248583,2.6082473,8.606125,29.411764,172.4,30.120703
1158.131,3.4539225,19.302544,1.2427424,0.09928814,34.786858,0.6452696,2.228327,34.69989,3.702645,0.23537086,7.725205,5.279933,4.2513604,38.82353,172.4,30.120703
1158.358,3.453995,19.307522,1.8641136,0.09930674,34.781075,0.64537686,2.2287443,34.698227,4.4003015,0.27971968,7.725622,4.4428134,5.052407,43.52941,172.4,30.120703
1158.620,3.454164,19.31167,1.8641136,0.099340655,34.7709,0.6455657,2.2295055,34.695297,5.926455,0.37673467,7.7263837,4.948081,4.536486,49.80392,172.4,30.120703
1158.856,3.4542794,19.314987,2.4854848,0.09936437,34.763763,0.6456982,2.2300377,34.693245,6.6024556,0.41970688,7.726916,4.4414654,5.0539403,71.76471,172.4,30.416002
1159.072,3.454429,19.319147,3.7282271,0.099394344,34.754784,0.6458651,2.2307105,34.69066,7.6207976,0.48444116,7.7275887,5.130623,4.375083,56.07843,172.4,30.416002
1159.309,3.4546716,19.32265,4.3495984,0.09944015,34.741215,0.64611727,2.2317383,34.68675,11.103356,0.70582145,7.728616,5.2821107,4.249608,25.882353,172.4,30.416002
1159.536,3.4549215,19.326632,4.9709697,0.09947673,34.73095,0.64630824,2.2325594,34.68379,9.126583,0.5801614,7.7294374,7.4972215,2.9940293,7.8431373,172.4,30.416002
1159.770,3.4552808,19.330793,5.592341,0.099496804,34.727554,0.6463714,2.2330098,34.68281,4.4420867,0.2823759,7.729888,17.604086,1.275096,6.27451,172.4,30.416002
1160.044,3.4556315,19.334242,4.9709697,0.099502005,34.729263,0.6463396,2.2331266,34.683304,1.4071425,0.08944966,7.730005,62.51942,0.35903883,7.0588236,172.4,30.416002
1160.261,3.4559417,19.339548,4.9709697,0.09950739,34.7305,0.64631665,2.2332475,34.683662,1.0806855,0.06869733,7.730126,72.36044,0.31020954,15.686275,172.4,30.120703
1160.526,3.456365,19.343176,4.3495984,0.099511914,34.733177,0.6462668,2.233349,34.684437,1.0131426,0.06440375,7.730227,77.18447,0.29082146,19.215687,172.4,30.120703
1160.764,3.4566264,19.346779,4.3495984,0.099519715,34.73308,0.6462686,2.233524,34.68441,2.0281932,0.1289288,7.730402,33.73644,0.6653607,19.215687,172.4,29.825401
1160.981,3.4568996,19.351105,3.7282271,0.09952993,34.73226,0.64628386,2.2337534,34.684174,2.4003942,0.152589,7.7306314,28.505323,0.7874634,19.607843,172.4,29.825401
1161.222,3.4571564,19.354555,3.7282271,0.099539556,34.731483,0.64629835,2.2339694,34.683952,2.3887079,0.1518461,7.7308474,24.55267,0.9142346,19.607843,172.4,29.825401
1161.487,3.4573977,19.358517,3.7282271,0.09954954,34.730423,0.6463181,2.2341936,34.683647,2.4040673,0.15282246,7.7310715,24.395805,0.9201131,32.156864,172.4,29.5301
1161.819,3.4576292,19.363533,3.1068559,0.09955877,34.729527,0.6463347,2.2344005,34.683388,2.3444426,0.14903222,7.731279,25.016249,0.89729285,48.235294,172.4,29.825401
1162.129,3.457979,19.37083,4.3495984,0.0995949,34.72044,0.64650387,2.2352114,34.680767,4.4198585,0.28096288,7.7320895,11.057887,2.0299447,43.52941,172.4,29.825401
1162.404,3.4583833,19.374443,4.3495984,0.09962744,34.713158,0.6466395,2.235942,34.678665,7.069818,0.4494163,7.73282,9.678328,2.3192952,52.941177,172.4,30.120703
1162.630,3.4586298,19.377932,4.9709697,0.09965361,34.706516,0.64676327,2.236529,34.676746,6.761296,0.4298041,7.733407,10.119956,2.218083,49.80392,172.4,30.416002
1162.860,3.4589374,19.382044,5.592341,0.09968794,34.69765,0.64692855,2.2372997,34.674187,8.905781,0.5661254,7.7341776,8.780686,2.5563946,50.588234,172.4,30.711304
1163.094,3.4593182,19.38615,6.2137117,0.099729754,34.68692,0.64712864,2.238238,34.67108,9.098917,0.5784027,7.735116,9.668593,2.3216302,50.19608,172.4,31.006605
1163.326,3.4597182,19.38979,6.835083,0.09976965,34.67706,0.64731264,2.2391336,34.668232,10.202117,0.64853126,7.7360115,9.581206,2.3428051,47.45098,172.4,31.597206
1163.549,3.4601743,19.393583,7.4564543,0.09981655,34.665337,0.64753157,2.240186,34.664837,11.325828,0.7199636,7.737064,9.49365,2.3644118,45.490196,172.4,32.18781
1163.795,3.460606,19.397018,8.077826,0.09985912,34.654884,0.6477269,2.2411413,34.66181,11.687631,0.7429628,7.7380195,10.036107,2.2366142,43.137257,172.4,32.77841
1164.029,3.4610813,19.401833,8.699197,0.09990921,34.642265,0.64796287,2.2422657,34.658154,11.680523,0.742511,7.739144,10.8790655,2.0633116,33.333332,172.4,32.18781
1164.279,3.461756,19.406178,9.320568,0.09996474,34.629772,0.64819664,2.2435117,34.65453,10.871726,0.69109714,7.74039,12.587517,1.7832668,12.54902,172.4,32.48311
1164.519,3.462462,19.409811,9.320568,0.10000149,34.624104,0.64830273,2.2443366,34.65288,9.211775,0.5855769,7.7412148,15.916899,1.4102559,10.196078,172.4,32.48311
1164.745,3.463,19.413254,9.320568,0.10001628,34.624367,0.6482978,2.2446685,34.652958,3.7427127,0.2379179,7.7415466,39.175564,0.5729822,1.1764706,172.4,31.892508
1164.971,3.463573,19.417263,9.320568,0.10002759,34.626175,0.6482639,2.2449224,34.653484,3.0384738,0.19315061,7.7418003,48.25544,0.4651683,2.745098,172.4,31.597206
1165.192,3.4641685,19.421055,9.320568,0.10002902,34.631638,0.6481617,2.2449543,34.655067,0.34544155,0.021959133,7.7418327,424.45062,0.052884594,1.5686275,172.4,31.597206
1165.413,3.4647536,19.424664,8.699197,0.100032166,34.636395,0.64807266,2.2450252,34.656445,0.77898455,0.049518723,7.7419033,188.2231,0.11925688,2.3529413,172.4,31.301907
1165.648,3.4652646,19.428268,8.077826,0.10003383,34.640926,0.64798784,2.2450624,34.65776,0.42605412,0.027083537,7.7419405,321.1987,0.06988478,6.27451,172.4,31.301907
1165.881,3.465759,19.43258,8.077826,0.1000362,34.64505,0.6479107,2.2451155,34.658955,0.61275095,0.038951535,7.741994,207.38144,0.10823968,5.098039,172.4,31.006605
1166.131,3.4663973,19.436712,7.4564543,0.10004364,34.648853,0.6478396,2.2452824,34.660057,1.5561565,0.09892222,7.742161,81.65835,0.274888,1.9607843,172.4,31.006605
1166.377,3.4668615,19.440193,7.4564543,0.10004844,34.65183,0.647784,2.2453902,34.66092,1.2073283,0.076747805,7.7422686,97.15527,0.23104149,0.39215687,172.4,30.711304
1166.601,3.4673023,19.44483,6.835083,0.100050054,34.655678,0.64771205,2.2454264,34.662037,0.44384614,0.028214544,7.7423043,264.27698,0.08493703,0,172.4,30.711304
1166.869,3.4678514,19.448654,6.2137117,0.10005047,34.66102,0.6476122,2.245436,34.663586,0.08213896,0.0052214344,7.742314,1309.0432,0.017147562,2.3529413,172.4,30.416002
1167.101,3.4682488,19.452826,5.592341,0.10005047,34.66499,0.647538,2.245436,34.664738,0,0,7.742314,0,0,5.490196,172.4,30.416002
1167.412,3.4686024,19.45668,5.592341,0.100052275,34.6679,0.6474837,2.2454765,34.66558,0.43788368,0.02783552,7.7423544,200.90663,0.11172802,11.764706,172.4,30.416002
1167.653,3.4689898,19.46326,4.9709697,0.10005602,34.670475,0.6474356,2.2455604,34.66633,0.9048642,0.057520676,7.7424383,97.22314,0.23088023,15.686275,172.4,30.120703
1167.953,3.4695334,19.467041,4.9709697,0.10006762,34.67189,0.6474092,2.2458208,34.66674,1.681416,0.10688476,7.7426987,46.507748,0.4826486,15.686275,172.4,30.120703
1168.177,3.469832,19.470507,4.9709697,0.10007594,34.67199,0.6474073,2.2460074,34.666767,2.0186532,0.12832236,7.7428856,38.73814,0.57945216,20.784313,172.4,29.825401
1168.391,3.4701285,19.474476,4.9709697,0.100083046,34.67249,0.647398,2.246167,34.666912,1.9118057,0.12153025,7.743045,40.90315,0.54878175,20.784313,172.4,29.825401
1168.633,3.4704578,19.477942,4.9709697,0.10009372,34.67208,0.6474056,2.2464066,34.666794,2.6469066,0.16825935,7.7432847,29.543495,0.7597916,30.588236,172.4,29.825401
1168.839,3.4707355,19.482073,4.9709697,0.10010496,34.670967,0.6474264,2.2466586,34.666473,2.6747155,0.17002712,7.743537,29.236334,0.7677741,23.921568,172.4,29.825401
1169.068,3.4710805,19.48551,4.9709697,0.10011986,34.66925,0.6474585,2.246993,34.665974,4.0293884,0.25614136,7.743871,19.407133,1.1566315,23.137255,172.4,29.825401
1169.332,3.4713733,19.489115,4.9709697,0.100132555,34.667778,0.647486,2.2472782,34.665546,3.1599174,0.20087057,7.7441564,24.747126,0.9070508,17.254902,172.4,29.825401
1169.575,3.471681,19.494345,4.9709697,0.10014483,34.666603,0.6475079,2.2475536,34.665207,2.9465563,0.18730758,7.744432,26.539072,0.84580576,21.17647,172.4,29.825401
1169.832,3.4721081,19.498728,4.3495984,0.100157425,34.666508,0.6475097,2.2478364,34.665176,2.1680489,0.13781919,7.7447143,36.06878,0.62233603,19.607843,172.4,29.825401
1170.068,3.4724145,19.502203,4.3495984,0.1001671,34.666218,0.6475151,2.2480536,34.665092,2.6247263,0.16684939,7.7449317,26.06901,0.86105686,19.215687,172.4,29.825401
1170.278,3.4726605,19.505823,4.3495984,0.10017583,34.665653,0.6475256,2.2482493,34.664932,2.2919729,0.14569682,7.745127,29.853764,0.7518951,16.862745,172.4,29.825401
1170.497,3.4729218,19.509418,4.3495984,0.10018384,34.665493,0.64752865,2.248429,34.664883,2.1549792,0.13698836,7.745307,31.75159,0.7069536,20,172.4,29.825401
1170.708,3.4731913,19.513031,4.3495984,0.10019078,34.665775,0.64752334,2.248585,34.664967,1.7823964,0.11330391,7.745463,38.388775,0.5847256,24.313726,172.4,29.5301
1170.936,3.47345,19.5163,4.3495984,0.10019848,34.665695,0.6475249,2.2487576,34.664944,2.0531878,0.13051766,7.745636,33.325745,0.6735603,23.529411,172.4,29.5301
1171.224,3.47372,19.520454,3.7282271,0.100208744,34.66484,0.64754087,2.2489882,34.664696,2.602498,0.16543639,7.7458663,26.291668,0.8537648,20,172.4,29.5301
1171.460,3.4739525,19.52624,3.7282271,0.100221284,34.662823,0.64757854,2.2492692,34.66411,3.005084,0.19102809,7.7461476,19.516644,1.1501414,22.745098,172.4,29.825401
1171.762,3.4743493,19.530376,3.7282271,0.10023921,34.660583,0.6476204,2.2496717,34.663456,2.7148788,0.17258023,7.74655,21.602863,1.0390706,21.17647,172.4,29.825401
1171.980,3.4745674,19.534151,3.7282271,0.10025055,34.658836,0.64765304,2.2499263,34.66295,3.0653765,0.19486077,7.746804,19.132774,1.1732172,24.313726,172.4,29.825401
1172.190,3.4747953,19.537806,3.1068559,0.10026183,34.657207,0.64768344,2.2501795,34.66248,2.8256376,0.17962098,7.7470574,20.756079,1.0814615,49.80392,172.4,29.5301
1172.426,3.4749947,19.541113,3.1068559,0.10027481,34.654713,0.6477301,2.2504709,34.66175,3.332972,0.21187137,7.747349,14.663878,1.5307615,66.27451,172.4,29.825401
1172.633,3.475164,19.545221,3.1068559,0.10030232,34.646893,0.6478763,2.2510881,34.65948,7.5844502,0.48213062,7.7479663,6.444013,3.483373,72.54902,172.4,30.416002
1172.916,3.475378,19.54883,3.7282271,0.100350864,34.63227,0.64814985,2.2521775,34.655228,11.0842285,0.7046056,7.749056,4.4093547,5.0907445,99.60784,172.4,30.711304
1173.183,3.475606,19.554161,4.9709697,0.100396216,34.618893,0.64840025,2.2531955,34.651337,12.274814,0.78028905,7.7500734,4.7780075,4.6979623,83.13725,172.4,32.18781
1173.493,3.476124,19.559387,5.592341,0.100536264,34.57582,0.649208,2.2563386,34.63879,19.34883,1.2299722,7.7532167,4.04153,5.55406,90.588234,172.4,32.18781
1173.732,3.4765117,19.563362,6.2137117,0.10059781,34.558525,0.649533,2.2577198,34.63374,15.866271,1.0085919,7.7545977,5.544701,4.048352,96.47059,172.4,32.18781
1173.967,3.4769588,19.567194,7.4564543,0.10066846,34.538708,0.64990556,2.2593055,34.627953,15.514247,0.98621434,7.7561836,6.3005695,3.5626779,83.52941,172.4,32.18781
1174.176,3.477387,19.570814,8.077826,0.10072444,34.523766,0.6501869,2.2605617,34.623585,15.254378,0.9696949,7.7574396,7.6894846,2.9191682,86.27451,172.4,31.892508
1174.406,3.4778585,19.57428,8.699197,0.1007783,34.509995,0.65044636,2.2617705,34.619556,13.086139,0.83186364,7.7586484,9.710517,2.3116071,87.05882,172.4,31.892508
1174.667,3.4784281,19.578417,9.320568,0.10083461,34.49637,0.65070325,2.2630343,34.615562,13.904476,0.8838839,7.7599125,9.842012,2.2807224,81.56863,172.4,31.892508
1174.945,3.4790444,19.583261,10.563311,0.10090386,34.478806,0.6510348,2.2645886,34.610413,14.793313,0.94038576,7.7614665,9.91143,2.2647488,76.86275,172.4,32.18781
1175.225,3.4800272,19.588572,11.184682,0.1009901,34.45909,0.6514072,2.266524,34.604626,14.931929,0.9491973,7.763402,11.128677,2.0170321,72.94118,172.4,32.48311
1175.465,3.480837,19.59221,11.806052,0.10105567,34.444748,0.65167844,2.2679956,34.60041,14.930593,0.9491124,7.7648735,11.784359,1.9048045,70.98039,172.4,32.77841
1175.686,3.4815662,19.59588,12.4274235,0.1011079,34.434166,0.6518788,2.269168,34.597294,15.029427,0.9553951,7.766046,12.357246,1.816497,68.62745,172.4,33.369015
1175.911,3.482373,19.599514,13.048795,0.101173006,34.419983,0.65214735,2.270629,34.593117,15.609647,0.9922787,7.767507,12.524126,1.7922927,65.882355,172.4,33.664314
1176.171,3.483134,19.60315,13.670166,0.10123259,34.40724,0.6523888,2.2719662,34.58936,16.018766,1.0182858,7.768844,12.814472,1.7516836,62.7451,172.4,33.959614
1176.390,3.4839454,19.608278,14.291537,0.101299845,34.392406,0.6526702,2.2734756,34.584984,16.315603,1.0371552,7.770354,13.180445,1.7030457,48.235294,172.4,33.959614
1176.654,3.4852684,19.612053,14.912909,0.101389006,34.37521,0.6529967,2.2754767,34.579903,16.04238,1.0197867,7.7723546,14.014241,1.6017207,42.35294,172.4,33.664314
1176.881,3.4861338,19.615303,14.912909,0.10142919,34.370125,0.65309334,2.2763784,34.57839,11.341043,0.7209309,7.773257,20.685629,1.0851446,27.843138,172.4,32.77841
1177.092,3.4870095,19.619446,15.53428,0.10146771,34.365704,0.6531773,2.2772431,34.577072,9.442832,0.6002648,7.7741213,24.843884,0.9035182,10.196078,172.4,31.892508
1177.319,3.4879506,19.622894,15.53428,0.10149011,34.367393,0.65314525,2.2777457,34.577553,6.2552013,0.39763254,7.774624,39.066925,0.57457554,0.78431374,172.4,31.597206
1177.528,3.4888563,19.626862,15.53428,0.101499386,34.373177,0.6530354,2.2779539,34.57924,2.5002298,0.15893537,7.774832,97.73961,0.22966023,3.137255,172.4,31.301907
1177.760,3.4899504,19.630316,14.912909,0.101500295,34.383644,0.6528365,2.2779744,34.582306,0.19738154,0.01254721,7.7748523,1238.0665,0.01813061,0.39215687,172.4,31.301907
1177.981,3.4907763,19.63376,14.912909,0.101502895,34.390903,0.6526987,2.2780325,34.58443,0.78952616,0.05018884,7.774911,297.13596,0.07554421,0.39215687,172.4,31.006605
1178.198,3.4916453,19.637949,14.291537,0.101503275,34.399338,0.6525388,2.2780411,34.586903,0.09735518,0.0061887032,7.7749195,2409.6985,0.009315232,0,172.4,31.006605
1178.433,3.492612,19.641573,14.291537,0.101503685,34.40872,0.6523608,2.2780504,34.589653,0.094731696,0.0060219327,7.7749286,2373.2476,0.009458305,0,172.4,30.711304
1178.657,3.493494,19.645367,13.670166,0.101503685,34.41741,0.65219605,2.2780504,34.592197,0,0,7.7749286,0,0,0,172.4,30.711304
1178.884,3.4943264,19.649202,13.670166,0.101503685,34.42561,0.6520407,2.2780504,34.5946,0,0,7.7749286,0,0,0,172.4,30.711304
1179.133,3.495251,19.653013,13.048795,0.101503685,34.43472,0.6518682,2.2780504,34.59727,0,0,7.7749286,0,0,0,172.4,30.711304
1179.373,3.4961843,19.657349,13.048795,0.101503685,34.443916,0.65169424,2.2780504,34.599964,0,0,7.7749286,0,0,0,172.4,30.416002
1179.586,3.496989,19.660976,12.4274235,0.101503685,34.451843,0.6515443,2.2780504,34.602287,0,0,7.7749286,0,0,0,172.4,30.416002
1179.818,3.4977486,19.664454,12.4274235,0.101503685,34.459328,0.6514028,2.2780504,34.60448,0,0,7.7749286,0,0,0,172.4,30.416002
1180.041,3.4985654,19.66857,11.806052,0.101503685,34.467373,0.65125066,2.2780504,34.60684,0,0,7.7749286,0,0,0,172.4,30.416002
1180.263,3.499284,19.67201,11.806052,0.101503685,34.474453,0.6511169,2.2780504,34.608913,0,0,7.7749286,0,0,0.78431374,172.4,30.416002
1180.487,3.4999611,19.675673,11.184682,0.101503685,34.481125,0.65099096,2.2780504,34.610867,0,0,7.7749286,0,0,5.490196,172.4,30.711304
1180.762,3.5007086,19.679787,11.184682,0.10150429,34.488285,0.65085584,2.278064,34.612965,0.14806001,0.009411924,7.774942,1188.3524,0.018889094,12.941176,172.4,30.120703
1181.013,3.5014777,19.684832,10.563311,0.10150839,34.49447,0.65073913,2.278156,34.614773,0.9015252,0.057308424,7.775034,195.16644,0.115014136,29.80392,172.4,30.120703
1181.288,3.5023277,19.689178,10.563311,0.10151979,34.498962,0.6506544,2.278412,34.61609,2.0935419,0.1330829,7.77529,79.37392,0.28279945,35.686275,172.4,30.416002
1181.553,3.5031362,19.693483,10.563311,0.10154284,34.499096,0.6506518,2.2789292,34.61612,4.9918737,0.31732494,7.7758074,33.288624,0.67431146,47.843136,172.4,30.416002
1181.773,3.503829,19.697798,11.184682,0.10157008,34.496666,0.65069765,2.2795405,34.6154,6.207168,0.3945791,7.7764187,26.771084,0.8384756,49.411766,172.4,30.711304
1182.007,3.504584,19.701044,11.184682,0.10160543,34.492092,0.6507839,2.280334,34.614044,8.804706,0.55970013,7.777212,19.983345,1.1232804,43.137257,172.4,31.006605
1182.227,3.505243,19.704836,11.806052,0.10164111,34.48647,0.65089005,2.2811346,34.61238,9.381872,0.59638965,7.7780128,18.753983,1.1969137,40.784313,172.4,31.301907
1182.461,3.5060024,19.708632,11.806052,0.1016733,34.48302,0.65095514,2.281857,34.61136,8.24824,0.5243266,7.778735,22.5166,0.9969045,39.60784,172.4,31.301907
1182.679,3.5067313,19.71259,12.4274235,0.10170453,34.4796,0.65101975,2.282558,34.610344,7.9471593,0.5051874,7.779436,23.36965,0.960515,35.686275,172.4,31.597206
1182.914,3.5075483,19.716219,12.4274235,0.10173691,34.476654,0.6510753,2.2832847,34.609467,7.770909,0.49398345,7.780163,25.15757,0.89225227,29.80392,172.4,31.301907
1183.132,3.5083125,19.72001,12.4274235,0.10176411,34.474945,0.6511076,2.2838953,34.608955,6.619532,0.4207924,7.780773,29.533384,0.7600517,28.62745,172.4,31.006605
1183.373,3.5091345,19.723621,13.048795,0.10178517,34.475895,0.6510897,2.2843676,34.609226,5.3145146,0.3378347,7.7812457,36.78552,0.61021024,34.509804,172.4,31.006605
1183.597,3.5098577,19.727774,13.048795,0.101805575,34.476086,0.6510861,2.2848258,34.609272,5.0664287,0.32206425,7.781704,40.516125,0.55402386,49.019608,172.4,31.301907
1183.850,3.5107484,19.731775,13.670166,0.101833805,34.475273,0.6511014,2.2854593,34.609024,6.8210635,0.43360344,7.7823377,30.093847,0.74589664,52.156864,172.4,31.892508
1184.120,3.511817,19.736101,13.670166,0.101886734,34.467854,0.6512416,2.2866473,34.606823,10.6131935,0.67466265,7.7835255,20.262224,1.1078202,40.784313,172.4,31.892508
1184.373,3.512803,19.740463,14.291537,0.101933666,34.46166,0.6513587,2.2877004,34.604984,10.867385,0.69082123,7.784579,19.788284,1.134353,33.333332,172.4,31.892508
1184.602,3.5137384,19.744616,14.291537,0.10196976,34.45863,0.65141594,2.2885108,34.60408,8.21008,0.52190083,7.785389,27.383625,0.8197198,29.411764,172.4,31.597206
1184.842,3.51471,19.748224,14.912909,0.101997524,34.45878,0.65141314,2.2891335,34.60411,6.4871655,0.41237807,7.7860117,34.656395,0.64769864,23.137255,172.4,31.301907
1185.071,3.5156054,19.752234,14.912909,0.10201893,34.460327,0.6513839,2.289614,34.604557,5.573715,0.35431162,7.7864923,42.08981,0.5333096,16.078432,172.4,30.711304
1185.298,3.5166178,19.756256,14.912909,0.102037564,34.46395,0.65131533,2.2900324,34.605618,4.1510706,0.2638765,7.7869105,56.51473,0.39718673,11.764706,172.4,30.711304
1185.548,3.517574,19.759706,14.912909,0.10205125,34.468704,0.65122557,2.2903395,34.60701,3.5241525,0.22402439,7.7872176,66.56824,0.33720136,10.196078,172.4,31.006605
1185.785,3.5184376,19.764322,14.291537,0.10206143,34.473724,0.6511307,2.2905679,34.608482,2.7575223,0.175291,7.787446,85.07515,0.26384792,10.196078,172.4,31.006605
1186.055,3.519554,19.768639,14.291537,0.10207349,34.480587,0.6510011,2.2908385,34.610497,2.4419408,0.15523003,7.787717,92.06683,0.24381092,7.45098,172.4,31.006605
1186.296,3.5206168,19.773,14.291537,0.1020857,34.486874,0.6508824,2.2911127,34.61234,2.4456613,0.15546654,7.7879906,91.92677,0.2441824,3.137255,172.4,31.006605
1186.586,3.521635,19.776627,13.670166,0.10209291,34.494415,0.65074015,2.2912743,34.614555,1.7446182,0.110902414,7.788152,128.86588,0.17418808,0.78431374,172.4,30.711304
1186.806,3.5224175,19.781935,13.670166,0.10209608,34.501007,0.6506158,2.2913456,34.616493,0.71854895,0.045676935,7.7882237,299.2794,0.075003155,0.78431374,172.4,30.711304
1187.068,3.523719,19.78576,13.048795,0.10209702,34.51344,0.65038145,2.2913666,34.62015,0.17486727,0.011116015,7.7882447,1229.7722,0.018252892,2.745098,172.4,30.711304
1187.280,3.5244832,19.7889,13.048795,0.10209761,34.52072,0.65024424,2.29138,34.622295,0.17066969,0.0108491825,7.788258,1202.7446,0.018663066,8.627451,172.4,31.006605
1187.489,3.52518,19.79234,12.4274235,0.102099665,34.52685,0.6501287,2.291426,34.624096,0.5823185,0.037017,7.788304,352.5082,0.06367767,12.54902,172.4,30.711304
1187.698,3.525878,19.796114,12.4274235,0.10210573,34.531635,0.6500387,2.291562,34.625504,1.6349565,0.103931405,7.78844,119.573326,0.18772498,26.27451,172.4,30.416002
1187.920,3.526686,19.799742,12.4274235,0.10211432,34.536644,0.6499445,2.291755,34.626972,2.1873195,0.13904418,7.788633,89.37752,0.25114706,30.980392,172.4,30.416002
1188.142,3.5274098,19.803236,12.4274235,0.10213121,34.53802,0.64991856,2.292134,34.627377,4.480628,0.2848259,7.789012,43.63165,0.5144637,38.82353,172.4,30.416002
1188.381,3.5281339,19.807201,12.4274235,0.102152705,34.537838,0.64992195,2.2926164,34.627316,5.3773355,0.34182808,7.7894945,36.355774,0.6174233,39.60784,172.4,31.006605
1188.658,3.5289958,19.81171,13.048795,0.10218206,34.536354,0.64994985,2.293275,34.626873,7.2770257,0.46258813,7.790153,26.864986,0.8355448,42.35294,172.4,31.301907
1188.924,3.530075,19.816782,13.048795,0.10222533,34.53229,0.6500264,2.2942464,34.625664,7.650467,0.48632717,7.7911243,26.83131,0.8365935,41.568626,172.4,31.597206
1189.161,3.531028,19.820616,13.670166,0.102261506,34.529396,0.65008086,2.2950583,34.6248,8.252819,0.5246177,7.7919364,24.872961,0.90246195,42.7451,172.4,31.597206
1189.379,3.531924,19.82407,13.670166,0.10229598,34.52652,0.65013504,2.295832,34.623943,8.226394,0.52293783,7.79271,26.14109,0.8586826,43.52941,172.4,31.597206
1189.587,3.5326755,19.827509,14.291537,0.102327056,34.523376,0.6501942,2.2965293,34.62301,8.719179,0.5542634,7.7934074,24.663662,0.9101203,43.52941,172.4,31.892508
1189.803,3.5334723,19.831161,14.291537,0.102357335,34.520947,0.65023994,2.2972088,34.622284,9.000942,0.5721746,7.794087,24.977581,0.8986819,42.7451,172.4,32.18781
1190.014,3.5343397,19.834938,14.912909,0.10239143,34.517925,0.6502969,2.297974,34.621384,9.069773,0.57655007,7.7948523,24.788027,0.9055542,41.960785,172.4,32.18781
1190.282,3.5353487,19.838375,14.912909,0.10243145,34.51429,0.6503654,2.2988722,34.6203,9.051933,0.575416,7.79575,25.916742,0.86611575,40,172.4,32.18781
1190.530,3.5361688,19.843252,15.53428,0.10246571,34.510754,0.65043205,2.2996411,34.619247,8.957296,0.56940013,7.7965193,26.190561,0.8570607,30.980392,172.4,31.892508
1190.796,3.5375576,19.848146,15.53428,0.10251424,34.507965,0.6504846,2.3007302,34.61841,8.295463,0.5273285,7.7976084,29.45845,0.76198506,28.235294,172.4,31.597206
1191.051,3.5387583,19.851763,16.155651,0.10254141,34.51053,0.6504363,2.30134,34.619156,6.217662,0.3952462,7.7982183,39.302795,0.57112736,24.705883,172.4,31.301907
1191.257,3.5396996,19.855572,16.155651,0.10256203,34.512768,0.6503941,2.3018029,34.619812,5.4366264,0.3455971,7.798681,46.74707,0.4801777,22.745098,172.4,31.006605
1191.485,3.5407069,19.858862,16.155651,0.10257983,34.516598,0.65032196,2.3022025,34.620937,4.4805803,0.28482288,7.7990804,56.72175,0.3957371,21.568628,172.4,30.711304
1191.705,3.5415695,19.862814,16.155651,0.10259384,34.520294,0.6502523,2.302517,34.622025,4.0032487,0.25447974,7.799395,63.485023,0.35357788,20.784313,172.4,30.416002
