# StartTime = 03/12/2026 06:37:48.5371 pm
Time (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Vehicle speed (MPH), Instant Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Latitude (deg), Longitude (deg)
609.634,77.64706,159.8,31.892508,7.4564543,7.2292156,34.459152,1.0314333,3.1050258,6.737528,1.8545724,0.055279944,33.548737,10.168226,0.6690833,1.2406496,-37.77653,144.94884
615.419,90.98039,159.8,31.597206,15.53428,26.28211,34.442257,0.5910591,0.85407525,6.7538323,1.8745221,0.05600643,33.469765,10.262311,0.67066205,1.2569541,-37.776814,144.94951
620.921,21.568628,159.8,30.711304,24.854847,109.50492,34.33976,0.22697471,0.2049853,6.796071,1.9083066,0.05788848,32.96522,10.352095,0.68092674,1.299193,-37.776844,144.94968
626.813,56.07843,161.6,37.798527,26.718962,21.882635,34.318733,1.2210121,1.025786,6.8276067,1.9501612,0.05929362,32.8899,10.4523,0.6824861,1.3307287,-37.776688,144.95067
632.178,50.588234,161.6,36.026722,25.47622,19.412928,34.334846,1.3123326,1.1562861,6.8505435,1.9901549,0.06031563,32.995674,10.541431,0.68029827,1.3536656,-37.77708,144.95094
637.944,36.07843,163.4,31.301907,26.09759,57.2888,34.360874,0.45554435,0.39182004,6.872933,2.032378,0.061313234,33.14746,10.637734,0.6771831,1.3760549,-37.77692,144.95189
643.327,31.764706,163.4,30.711304,26.09759,67.46494,34.418346,0.38683188,0.33271948,6.8862824,2.0704505,0.06190804,33.443966,10.725918,0.67117935,1.3894042,-37.77741,144.95247
648.776,35.686275,165.2,31.301907,26.718962,58.403248,34.469643,0.45749104,0.38434336,6.9026937,2.1113956,0.06263929,33.707207,10.819142,0.6659377,1.4058156,-37.77747,144.95343
654.583,25.882353,167,30.416002,26.718962,86.925896,34.539658,0.30737633,0.2582303,6.915921,2.1532872,0.063228674,34.05555,10.915284,0.65912604,1.4190432,-37.77761,144.95369
660.060,0,167,30.711304,26.718962,112.24034,34.615593,0.23805131,0.19998959,6.9273586,2.1943269,0.06373829,34.427143,11.006407,0.6520117,1.4304804,-37.777813,144.95435
665.660,0,168.8,30.711304,22.369364,3618.093,34.728813,0.006182639,0.0062040696,6.929712,2.2329156,0.06384315,34.97502,11.10121,0.6417981,1.4328339,-37.777435,144.9555
671.932,17.647058,168.8,29.825401,17.398394,118.19011,34.8284,0.14720684,0.18992198,6.9323263,2.2677224,0.06395964,35.45552,11.203339,0.63310033,1.4354484,-37.777466,144.95633
676.651,12.941176,168.8,30.416002,12.4274235,73.05696,34.874226,0.17010596,0.30725205,6.9346437,2.2854784,0.06406289,35.67554,11.283929,0.6291958,1.4377656,-37.77747,144.95642
682.223,23.529411,168.8,29.5301,0.6213712,3.165937,34.892582,0.19626771,7.0901284,6.9393115,2.2984078,0.064270884,35.76126,11.377043,0.6276876,1.4424335,-37.777515,144.95683
687.582,69.01961,168.8,31.597206,1.2427424,1.8163949,34.8463,0.68418074,12.357941,6.9486012,2.2985203,0.064684816,35.534157,11.464868,0.63169926,1.4517233,-37.7775,144.9569
693.164,5.098039,168.8,33.07371,17.398394,58.408085,34.7603,0.29787645,0.38431153,6.9765987,2.3152568,0.0659323,35.11567,11.558073,0.63922745,1.4797207,-37.777493,144.95699
698.486,44.313725,168.8,31.597206,18.019764,29.433006,34.80725,0.6122298,0.7626438,6.984699,2.3424146,0.06629321,35.334156,11.649177,0.6352748,1.4878206,-37.77778,144.9576
704.323,71.76471,170.6,30.416002,13.670166,33.76481,34.874714,0.4048643,0.6648016,6.9883547,2.3690915,0.0664561,35.648968,11.745711,0.6296648,1.4914764,-37.777637,144.95816
710.110,9.803922,170.6,30.416002,17.398394,195.16644,34.88294,0.089146435,0.115014136,7.005038,2.3975832,0.067199476,35.678604,11.842442,0.6291418,1.5081599,-37.77778,144.95857
715.994,23.529411,170.6,29.825401,6.2137117,31.105762,34.90362,0.1997608,0.7216315,7.0108376,2.4130588,0.06745789,35.77133,11.937821,0.62751085,1.5139596,-37.777874,144.95892
721.755,23.921568,170.6,29.825401,0,0,34.885323,0.19822045,0,7.017996,2.4184694,0.067776844,35.682827,12.033561,0.6290673,1.5211179,-37.777866,144.95915
727.537,23.921568,170.6,29.825401,0,0,34.84773,0.20382999,0,7.0255675,2.4184694,0.06811421,35.506092,12.133019,0.6321986,1.5286894,-37.777878,144.95918
733.349,23.137255,170.6,29.825401,0,0,34.812027,0.2015801,0,7.032772,2.4184694,0.06843524,35.33954,12.2282505,0.6351781,1.5358942,-37.777874,144.95912
739.175,21.17647,170.6,29.825401,1.8641136,11.599515,34.77234,0.16070616,1.9351585,7.04207,2.4204378,0.06884952,35.15548,12.323638,0.6385036,1.545192,-37.777905,144.95924
745.029,25.09804,170.6,29.825401,2.4854848,12.415732,34.746433,0.20018834,1.80794,7.0494885,2.4237957,0.069180064,35.03604,12.424386,0.64068025,1.5526104,-37.777946,144.95941
750.980,23.529411,170.6,29.825401,0,0,34.71514,0.19486077,0,7.0567183,2.4251492,0.06950221,34.893124,12.523322,0.64330435,1.5598403,-37.77788,144.95927
756.927,23.137255,170.6,29.825401,0,0,34.679516,0.20549467,0,7.0639677,2.4251492,0.06982522,34.73171,12.619733,0.6462941,1.5670896,-37.777935,144.95947
762.641,24.313726,170.6,29.825401,0,0,34.644573,0.19957887,0,7.0710926,2.4251492,0.07014268,34.574516,12.715106,0.6492325,1.5742145,-37.777912,144.95949
768.468,65.882355,170.6,30.416002,0,0,34.60302,0.8255142,0,7.0795836,2.4251492,0.07052102,34.389027,12.812766,0.6527344,1.5827055,-37.777927,144.95949
774.094,42.35294,170.6,32.77841,15.53428,24.590185,34.5313,0.63172686,0.91283983,7.103725,2.43967,0.07159669,34.07518,12.908409,0.6587463,1.6068467,-37.778,144.95955
779.571,19.607843,170.6,29.825401,12.4274235,85.12993,34.572365,0.14598183,0.26367813,7.110668,2.4633641,0.071906075,34.258083,12.99769,0.65522933,1.6137903,-37.778008,144.95988
784.922,23.137255,170.6,29.825401,0,0,34.564957,0.18959992,0,7.116548,2.4700713,0.072168045,34.22666,13.08663,0.65583086,1.6196698,-37.777954,144.95978
790.504,21.568628,172.4,29.825401,0,0,34.53154,0.2043849,0,7.1234345,2.4700713,0.072474904,34.081745,13.18242,0.65861946,1.6265566,-37.77732,144.96002
795.778,5.882353,172.4,29.825401,0,0,34.494896,0.39488232,0,7.1310015,2.4700713,0.07281206,33.92393,13.268095,0.6616834,1.6341234,-37.77732,144.96011
801.269,59.60784,172.4,30.120703,2.4854848,9.902738,34.456665,0.25098968,2.266737,7.1395864,2.4711044,0.073194586,33.760754,13.360457,0.66488147,1.6427084,-37.777927,144.95973
806.383,16.470589,172.4,31.006605,13.048795,78.607025,34.404953,0.16600037,0.28555846,7.15908,2.4845374,0.074063174,33.54619,13.44735,0.6691341,1.6622021,-37.777683,144.96008
811.845,64.70588,172.4,34.254917,19.883879,19.307026,34.397614,1.0298779,1.1626287,7.1761293,2.5083265,0.07482284,33.52354,13.536778,0.6695862,1.6792514,-37.778046,144.95963
817.245,47.843136,172.4,36.026722,26.718962,20.886206,34.39651,1.2792635,1.0747237,7.200653,2.5455594,0.07591554,33.53147,13.628519,0.6694279,1.7037748,-37.77896,144.96217
822.583,46.666668,174.2,33.959614,31.06856,37.650063,34.399437,0.8251928,0.5961982,7.227515,2.5876715,0.07711245,33.557117,13.71557,0.6689162,1.7306371,-37.778473,144.9614
827.972,23.529411,174.2,30.120703,31.06856,137.50203,34.49915,0.22594984,0.16324778,7.2373323,2.6348722,0.07754987,33.97649,13.804241,0.6606598,1.7404541,-37.780067,144.95985
833.863,34.901962,176,30.416002,29.825817,87.299545,34.605274,0.34164917,0.25712505,7.246995,2.6839948,0.077980414,34.418835,13.901541,0.6521691,1.7501168,-37.780994,144.96005
839.704,38.039215,177.8,30.416002,29.825817,80.608955,34.69826,0.37000623,0.27846655,7.2580004,2.7310352,0.078470774,34.803215,13.996364,0.6449663,1.7611221,-37.78175,144.95943
845.236,40.784313,177.8,30.416002,29.825817,73.47443,34.79042,0.40593466,0.3055063,7.2702036,2.7797565,0.079014525,35.180325,14.09442,0.63805264,1.7733254,-37.782215,144.95985
851.026,38.039215,179.6,30.120703,28.583075,91.34244,34.884872,0.31292218,0.2457445,7.2803273,2.8260891,0.0794656,35.56368,14.189751,0.63117486,1.783449,-37.782326,144.95938
857.391,23.921568,179.6,29.825401,27.961704,127.78868,34.9815,0.21881205,0.17565641,7.292367,2.876201,0.08000207,35.95158,14.296475,0.6243648,1.7954891,-37.783638,144.95905
863.120,18.431372,179.6,30.416002,26.718962,136.21947,35.07248,0.19614643,0.16478482,7.3013043,2.9197297,0.080400296,36.314915,14.392644,0.6181179,1.8044263,-37.78429,144.95897
869.035,67.05882,176,33.959614,27.961704,26.88055,35.14458,1.0402206,0.8350611,7.3139915,2.963053,0.0809656,36.596443,14.491417,0.61336285,1.8171135,-37.784107,144.95909
875.100,27.450981,172.4,30.120703,31.06856,117.66466,35.21441,0.26404327,0.19077012,7.331202,3.012814,0.08173245,36.861908,14.591284,0.60894567,1.834324,-37.78587,144.95898
880.433,31.37255,170.6,29.825401,29.204447,99.416435,35.321682,0.29375875,0.22578661,7.337267,3.0574014,0.082002684,37.28416,14.679097,0.60204923,1.8403889,-37.78642,144.95903
886.700,29.411764,170.6,30.120703,29.825817,105.682396,35.423347,0.28222126,0.21239962,7.348255,3.1079807,0.082492284,37.676018,14.782667,0.59578747,1.851377,-37.787296,144.95934
892.852,20,172.4,29.825401,29.825817,163.44946,35.5406,0.1824773,0.13733235,7.357707,3.1613402,0.08291345,38.128197,14.886918,0.5887218,1.8608291,-37.787395,144.95885
898.815,29.80392,172.4,30.120703,29.825817,104.29184,35.645382,0.2859842,0.21523161,7.3671017,3.210613,0.08333205,38.52795,14.986741,0.5826134,1.8702238,-37.78741,144.95883
905.331,18.431372,174.2,29.825401,20.505249,168.0212,35.775234,0.12203965,0.13359565,7.3698115,3.257557,0.08345278,39.03473,15.093802,0.57504946,1.8729334,-37.789677,144.95844
910.096,0,174.2,29.825401,15.53428,0,35.83143,0,0,7.3733964,3.2817342,0.083612524,39.249313,15.173351,0.5719055,1.8765185,-37.790024,144.95863
916.185,36.862743,172.4,31.597206,16.155651,33.60376,35.845863,0.48076916,0.66798776,7.3854475,3.3057246,0.08414949,39.283955,15.277393,0.57140124,1.8885696,-37.789932,144.95883
921.709,0,172.4,31.006605,15.53428,0,35.880238,0,0,7.3944397,3.3314118,0.08455014,39.40161,15.368775,0.56969494,1.8975614,-37.789913,144.9591
927.033,23.529411,170.6,29.825401,3.1068559,16.140892,35.904617,0.19248353,1.3906852,7.398057,3.3452308,0.08471132,39.489773,15.458224,0.56842315,1.9011788,-37.789913,144.9591
933.683,10.196078,170.6,30.416002,4.3495984,30.272093,35.86145,0.14368343,0.7415047,7.4089923,3.3484745,0.08519856,39.302006,15.567755,0.57113874,1.912114,-37.790836,144.95988
938.743,22.352942,170.6,29.825401,0,0,35.840252,0.18712261,0,7.4142404,3.3498578,0.08543241,39.21062,15.651703,0.5724699,1.9173623,-37.790913,144.95955
944.263,59.215687,172.4,30.416002,0,0,35.80509,0.7609528,0,7.421521,3.3498578,0.085756816,39.062294,15.743008,0.5746437,1.9246429,-37.790997,144.95975
948.228,20.784313,172.4,29.825401,3.1068559,18.798712,35.783737,0.16526961,1.1940658,7.4281487,3.353364,0.086052135,38.96898,15.809054,0.5760197,1.9312708,-37.791046,144.95987
954.551,69.01961,172.4,30.416002,1.2427424,4.097922,35.747597,0.30326164,5.4776306,7.437497,3.3562927,0.08646867,38.815132,15.914514,0.5783028,1.940619,-37.791092,144.95972
960.140,22.745098,172.4,29.825401,0,0,35.7175,0.1909917,0,7.4448686,3.3580499,0.08679712,38.688496,16.006355,0.5801957,1.9479905,-37.790764,144.95972
965.391,23.529411,172.4,29.825401,0,0,35.685787,0.19768374,0,7.4514847,3.3580499,0.087091915,38.55754,16.094976,0.5821663,1.9546065,-37.79085,144.95975
970.865,23.529411,172.4,29.825401,0,0,35.652534,0.21108603,0,7.4584346,3.3580499,0.08740158,38.420933,16.185986,0.5842362,1.9615563,-37.790966,144.95996
976.274,23.529411,172.4,29.825401,0,0,35.61969,0.2015801,0,7.4653115,3.3580499,0.087708,38.2867,16.276163,0.5862845,1.9684334,-37.790985,144.95985
981.681,20,170.6,29.825401,4.9709697,40.543034,35.57788,0.122609705,0.55365616,7.4758964,3.3609223,0.08817964,38.114494,16.369041,0.5889334,1.9790184,-37.79085,144.95981
986.895,25.09804,170.6,29.825401,3.7282271,16.486305,35.5621,0.22614086,1.3615483,7.4824657,3.366075,0.08847235,38.046635,16.45487,0.5899838,1.9855877,-37.791195,144.9597
992.407,24.313726,170.6,29.825401,0,0,35.537888,0.20103431,0,7.4894147,3.3690057,0.08878197,37.94696,16.547066,0.59153354,1.9925365,-37.7912,144.9595
997.870,24.313726,170.6,29.825401,0,0,35.50601,0.20493978,0,7.496139,3.3690057,0.08908159,37.819324,16.635832,0.59352994,1.999261,-37.790977,144.95953
1003.404,23.921568,170.6,29.825401,0,0,35.472206,0.20493978,0,7.503282,3.3690057,0.08939986,37.68469,16.72871,0.59565043,2.006404,-37.79102,144.9597
1008.746,23.921568,170.6,29.825401,0,0,35.43951,0.2021259,0,7.510205,3.3690057,0.08970832,37.555107,16.818695,0.59770566,2.0133266,-37.790962,144.95963
1014.196,31.37255,170.6,29.825401,0,0,35.40557,0.23709314,0,7.517404,3.3690057,0.09002909,37.4213,16.910616,0.5998429,2.0205257,-37.791046,144.95956
1019.496,21.960785,170.6,29.825401,3.1068559,18.936642,35.37766,0.16406584,1.1853685,7.526192,3.3735101,0.09042067,37.30906,16.997366,0.60164744,2.029314,-37.79087,144.95978
1024.937,22.745098,170.6,29.825401,0,0,35.351246,0.19433317,0,7.5324693,3.3745406,0.09070037,37.205368,17.088573,0.60332423,2.0355914,-37.791153,144.95943
1030.616,22.745098,170.6,29.5301,0,0,35.31701,0.19911493,0,7.539772,3.3745406,0.091025755,37.072372,17.183407,0.60548866,2.042894,-37.79118,144.95956
1036.945,25.882353,172.4,29.825401,2.4854848,7.267158,35.28168,0.34201607,3.0888143,7.5493608,3.377747,0.091453016,36.934235,17.288694,0.6077532,2.0524828,-37.79118,144.95943
1043.185,24.313726,172.4,29.825401,0,0,35.253258,0.20898472,0,7.5560927,3.3787603,0.09175296,36.824535,17.391071,0.6095637,2.0592146,-37.79124,144.95993
1048.314,24.705883,172.4,29.5301,0,0,35.222557,0.20717147,0,7.562679,3.3787603,0.09204642,36.707134,17.476236,0.61151326,2.0658007,-37.791073,144.95999
1053.894,23.137255,172.4,29.5301,0,0,35.18778,0.19340229,0,7.5701537,3.3787603,0.09237947,36.574795,17.57248,0.6137259,2.0732753,-37.791176,144.95981
1059.462,23.529411,172.4,29.5301,0,0,35.157017,0.20773546,0,7.576778,3.3787603,0.092674635,36.458305,17.660112,0.61568683,2.0798998,-37.791275,144.96004
1065.016,24.313726,172.4,29.5301,0,0,35.123844,0.2021259,0,7.5839334,3.3787603,0.09299347,36.33331,17.753098,0.617805,2.0870554,-37.791,144.95999
1070.267,24.705883,172.4,29.5301,0,0,35.090656,0.21501878,0,7.5911064,3.3787603,0.09331307,36.208866,17.84499,0.61992824,2.094228,-37.79099,144.95998
1075.605,24.313726,172.4,29.5301,0,0,35.059383,0.20493978,0,7.597877,3.3787603,0.09361476,36.09218,17.931767,0.62193257,2.1009989,-37.79101,144.95999
1080.993,23.529411,172.4,29.5301,0,0,35.026997,0.20382999,0,7.6049023,3.3787603,0.093927786,35.971893,18.024286,0.6240122,2.1080241,-37.791073,144.95995
1086.690,23.921568,172.4,29.5301,0,0,34.993904,0.20829944,0,7.6120944,3.3787603,0.094248235,35.849586,18.117758,0.62614113,2.1152163,-37.79099,144.95978
1092.034,58.82353,172.4,29.234798,0,0,34.96242,0.24025875,0,7.618949,3.3787603,0.094553664,35.733784,18.207542,0.62817025,2.122071,-37.791103,144.95976
1097.456,75.68627,172.4,31.892508,11.184682,11.563951,34.905186,0.9672025,1.94111,7.637096,3.3875537,0.095362246,35.523006,18.296556,0.6318975,2.1402178,-37.79103,144.96013
1102.584,1.5686275,172.4,30.416002,11.806052,0,34.924393,0,0,7.6459117,3.4078078,0.09575504,35.58881,18.384043,0.6307292,2.1490333,-37.791492,144.96033
1108.196,0,172.4,30.120703,13.048795,62.455303,34.903896,0.20893013,0.35940742,7.660069,3.4228437,0.09638585,35.51189,18.473852,0.63209534,2.1631906,-37.791435,144.96034
1113.943,33.72549,172.4,30.120703,7.4564543,20.0073,34.924713,0.37268668,1.1219355,7.6663547,3.4397306,0.09666594,35.583687,18.570955,0.63082,2.1694767,-37.79159,144.96022
1119.185,23.137255,172.4,29.5301,6.2137117,34.174633,34.9199,0.18182234,0.6568293,7.6752033,3.451853,0.097060196,35.56404,18.66041,0.6311684,2.1783252,-37.79143,144.96034
1125.208,22.352942,172.4,29.825401,0,0,34.893024,0.19486077,0,7.6823363,3.4537528,0.09737803,35.467476,18.758335,0.6328869,2.1854582,-37.791595,144.96014
1130.677,23.921568,172.4,29.825401,0,0,34.86236,0.20012465,0,7.689094,3.4537528,0.09767913,35.358143,18.85006,0.6348438,2.1922157,-37.791588,144.96022
1136.346,24.313726,172.4,29.5301,0,0,34.829758,0.20346007,0,7.696291,3.4537528,0.09799982,35.24244,18.946844,0.6369281,2.199413,-37.791588,144.96022
1142.296,24.313726,172.4,29.5301,0,0,34.79486,0.20382999,0,7.70401,3.4537528,0.09834376,35.119186,19.04603,0.63916343,2.207132,-37.78954,144.95929
1147.728,24.313726,172.4,29.5301,0,0,34.76403,0.21108603,0,7.710842,3.4537528,0.09864816,35.010815,19.134144,0.6411419,2.2139637,-37.79143,144.96034
1153.423,24.313726,172.4,29.825401,0,0,34.730133,0.2085966,0,7.718368,3.4537528,0.0989835,34.89221,19.228474,0.64332134,2.22149,-37.79143,144.96034
1159.253,25.882353,172.4,30.416002,4.3495984,7.4972215,34.68379,0.5801614,2.9940293,7.7294374,3.4549215,0.09947673,34.73095,19.326632,0.64630824,2.2325594,-37.78954,144.95929
1164.654,1.1764706,172.4,31.892508,9.320568,48.25544,34.653484,0.19315061,0.4651683,7.7418003,3.463573,0.10002759,34.626175,19.417263,0.6482639,2.2449224,-37.79152,144.96138
1170.003,19.215687,172.4,29.825401,4.3495984,29.853764,34.664932,0.14569682,0.7518951,7.745127,3.4726605,0.10017583,34.665653,19.505823,0.6475256,2.2482493,-37.79184,144.96176
1175.296,70.98039,172.4,32.77841,11.806052,12.357246,34.597294,0.9553951,1.816497,7.766046,3.4815662,0.1011079,34.434166,19.59588,0.6518788,2.269168,-37.791775,144.96193
1181.169,35.686275,172.4,30.416002,10.563311,33.288624,34.61612,0.31732494,0.67431146,7.7758074,3.5031362,0.10154284,34.499096,19.693483,0.6506518,2.2789292,-37.79185,144.96208
1186.536,0.78431374,172.4,30.711304,13.670166,299.2794,34.616493,0.045676935,0.075003155,7.7882237,3.5224175,0.10209608,34.501007,19.781935,0.6506158,2.2913456,-37.79213,144.9624
1192.312,12.156863,172.4,30.711304,15.53428,70.65981,34.62826,0.21984603,0.31767562,7.800789,3.545888,0.10265595,34.541477,19.878609,0.6498535,2.3039105,-37.792137,144.96237
1198.282,14.117647,172.4,30.120703,9.320568,95.31384,34.67612,0.097788185,0.23550513,7.8038125,3.567196,0.10279069,34.70349,19.976295,0.64681965,2.3069346,-37.792168,144.96245
1203.980,24.705883,172.4,29.825401,1.8641136,9.21231,34.66669,0.20235029,2.43662,7.810507,3.5742571,0.10308897,34.671577,20.07299,0.64741504,2.313629,-37.792168,144.96245
1209.367,24.705883,172.4,29.825401,0,0,34.638416,0.21501878,0,7.8171916,3.5747333,0.103386804,34.5763,20.158813,0.649199,2.3203135,-37.792168,144.96245
1214.842,25.490196,172.4,29.825401,0,0,34.605385,0.21385442,0,7.8246527,3.5747333,0.103719264,34.46547,20.2517,0.6512866,2.3277748,-37.792576,144.96652
1220.064,24.705883,172.4,29.825401,0,0,34.573536,0.2144366,0,7.831861,3.5747333,0.10404044,34.359077,20.341295,0.6533034,2.3349829,-37.792576,144.96652
1225.660,24.705883,172.4,29.825401,0,0,34.541412,0.21501878,0,7.839144,3.5747333,0.104364954,34.25224,20.431791,0.65534115,2.3422658,-37.792576,144.96652
1230.955,25.490196,172.4,29.825401,0,0,34.50942,0.21778718,0,7.846412,3.5747333,0.10468881,34.14628,20.521463,0.6573747,2.3495343,-37.792576,144.96652
1236.480,24.705883,172.4,29.825401,0,0,34.47669,0.2144366,0,7.853861,3.5747333,0.105020694,34.038372,20.614216,0.6594587,2.3569827,-37.792576,144.96652
1242.123,25.490196,172.4,29.825401,0,0,34.443096,0.21837845,0,7.8615212,3.5747333,0.10536202,33.9281,20.70949,0.661602,2.364643,-37.793163,144.96436
1247.189,25.490196,172.4,29.825401,0,0,34.41427,0.22173811,0,7.8681064,3.5747333,0.10565545,33.833874,20.79135,0.6634445,2.3712285,-37.793163,144.96436
1252.555,25.09804,172.4,29.5301,0,0,34.382576,0.21501878,0,7.875359,3.5747333,0.10597859,33.73071,20.882418,0.6654737,2.378481,-37.792927,144.96584
1257.913,25.490196,172.4,29.5301,0,0,34.352295,0.20886344,0,7.882301,3.5747333,0.10628791,33.63255,20.96687,0.667416,2.385423,-37.792576,144.96652
1263.193,25.09804,172.4,29.5301,0,0,34.31959,0.2144366,0,7.889812,3.5747333,0.106622584,33.52698,21.060194,0.6695175,2.3929338,-37.792576,144.96652
1268.603,25.09804,172.4,29.5301,0,0,34.288586,0.20923942,0,7.8969464,3.5747333,0.10694046,33.427322,21.148893,0.67151356,2.4000683,-37.792576,144.96652
1273.991,24.313726,172.4,29.5301,0,0,34.25806,0.20549467,0,7.9039826,3.5747333,0.10725399,33.329605,21.238005,0.6734823,2.4071047,-37.792576,144.96652
1279.385,23.921568,172.4,29.5301,0,0,34.226994,0.2021259,0,7.911157,3.5747333,0.107573666,33.23056,21.330694,0.67548966,2.4142792,-37.792286,144.96307
1285.038,25.09804,172.4,29.5301,0,0,34.19706,0.21171975,0,7.918082,3.5747333,0.10788222,33.135517,21.42304,0.6774272,2.421204,-37.792286,144.96307
1290.455,22.745098,172.4,29.5301,2.4854848,14.06243,34.167854,0.17674646,1.5962319,7.9263883,3.5770752,0.108252324,33.043865,21.512676,0.67930615,2.4295104,-37.792286,144.96307
1296.027,77.254906,172.4,31.597206,9.941939,12.912714,34.119244,0.7699341,1.7383565,7.9426684,3.5846572,0.10897771,32.89349,21.605495,0.6824116,2.4457903,-37.792267,144.96338
1301.543,36.47059,172.4,31.597206,18.019764,35.106026,34.089115,0.5132955,0.63940305,7.9657555,3.609061,0.11000641,32.807735,21.6998,0.6841954,2.4688773,-37.79318,144.96431
1307.595,53.72549,172.4,31.892508,17.398394,25.440691,34.12881,0.6838805,0.8823227,7.9744825,3.6364214,0.11039527,32.940014,21.798159,0.6814478,2.4776044,-37.793163,144.96434
1313.787,34.901962,172.4,31.006605,18.641136,44.489544,34.183697,0.4190004,0.5045433,7.9831567,3.6691358,0.110781774,33.12039,21.901434,0.6777365,2.4862788,-37.79345,144.96434
1319.193,19.215687,172.4,29.825401,13.670166,113.56605,34.245457,0.12037195,0.19765502,7.9867916,3.6966512,0.11094372,33.32006,21.99293,0.6736753,2.4899135,-37.79342,144.96552
1324.569,0,174.2,30.120703,12.4274235,174.4783,34.2717,0.07122619,0.12865153,7.9930434,3.7155375,0.11122228,33.406414,22.083597,0.6719338,2.496165,-37.79333,144.96568
1330.747,23.921568,174.2,29.825401,9.320568,47.79029,34.29745,0.19503057,0.46969584,7.998604,3.7332056,0.11147005,33.490658,22.185339,0.6702436,2.501726,-37.793343,144.96597
1338.837,25.09804,174.2,29.825401,0,0,34.283615,0.21288411,0,8.009451,3.7448447,0.11195337,33.45004,22.318937,0.6710575,2.512573,-37.793392,144.96634
1345.324,24.705883,174.2,29.825401,0,0,34.247158,0.21108603,0,8.017977,3.7448447,0.11233325,33.336918,22.426466,0.6733346,2.5210989,-37.793324,144.96617
1351.103,19.607843,172.4,29.825401,4.9709697,34.500572,34.211754,0.1440837,0.65062404,8.028816,3.748718,0.11281622,33.228535,22.52274,0.6755308,2.531938,-37.79327,144.96616
1357.125,25.09804,172.4,29.825401,0,0,34.18245,0.21165912,0,8.036295,3.7496266,0.113149464,33.138702,22.624668,0.677362,2.539417,-37.79337,144.96632
1361.741,25.09804,172.4,29.825401,0,0,34.156082,0.21108603,0,8.042499,3.7496266,0.11342589,33.05794,22.701824,0.6790168,2.5456207,-37.79339,144.96637
1362.752,25.09804,172.4,29.825401,0,0,34.15112,0.2122322,0,8.043668,3.7496266,0.113477975,33.04277,22.716928,0.6793287,2.54679,-37.793385,144.96635
1363.785,25.09804,172.4,29.825401,0,0,34.145172,0.21165912,0,8.045069,3.7496266,0.11354039,33.024605,22.735237,0.6797023,2.5481906,-37.793385,144.96635
1364.785,25.09804,172.4,29.825401,0,0,34.139618,0.21165912,0,8.046377,3.7496266,0.1135987,33.007656,22.750446,0.6800513,2.549499,-37.79339,144.96637
1365.824,24.705883,172.4,29.825401,0,0,34.133686,0.21501878,0,8.047775,3.7496266,0.113661006,32.98956,22.76782,0.68042433,2.5508974,-37.793396,144.96635
1366.836,25.490196,172.4,29.825401,0,0,34.127586,0.2144366,0,8.049214,3.7496266,0.113725096,32.97097,22.786272,0.680808,2.552336,-37.793396,144.96635
1367.885,24.705883,172.4,29.825401,0,0,34.120968,0.21778718,0,8.050776,3.7496266,0.11379467,32.95081,22.805145,0.6812245,2.5538974,-37.793396,144.96635
1368.868,25.09804,172.4,29.825401,0,0,34.11502,0.2223385,0,8.052178,3.7496266,0.113857195,32.932716,22.822063,0.68159884,2.5553007,-37.793396,144.96635
1369.908,24.705883,172.4,29.825401,0,0,34.109444,0.21318734,0,8.053495,3.7496266,0.113915876,32.915752,22.839127,0.6819501,2.5566175,-37.793396,144.96635
1370.989,25.490196,172.4,29.825401,0,0,34.103844,0.2144366,0,8.054818,3.7496266,0.113974795,32.898735,22.855293,0.68230283,2.55794,-37.793392,144.96635
1372.038,25.490196,172.4,29.825401,0,0,34.09781,0.21621044,0,8.056244,3.7496266,0.11403834,32.8804,22.873045,0.6826832,2.559366,-37.793392,144.96635
1372.991,25.490196,172.4,29.825401,0,0,34.091953,0.21501878,0,8.057627,3.7496266,0.114099964,32.862644,22.890297,0.6830521,2.560749,-37.793396,144.96635
1373.988,26.27451,172.4,29.825401,0,0,34.086777,0.21778718,0,8.058851,3.7496266,0.114154495,32.846947,22.905027,0.6833786,2.5619729,-37.79339,144.96634
1375.035,25.09804,172.4,29.825401,0,0,34.08008,0.21896973,0,8.060435,3.7496266,0.11422509,32.826645,22.92483,0.6838012,2.5635574,-37.793385,144.96634
1376.061,25.09804,172.4,29.825401,0,0,34.075138,0.2171959,0,8.061604,3.7496266,0.114277154,32.81169,22.940042,0.6841129,2.5647259,-37.793385,144.96634
1377.152,25.490196,172.4,29.825401,0,0,34.069386,0.21501878,0,8.062965,3.7496266,0.11433782,32.79428,22.956509,0.684476,2.5660872,-37.793385,144.96634
1378.192,25.490196,172.4,29.825401,0,0,34.062813,0.21560097,0,8.064521,3.7496266,0.11440714,32.77441,22.97741,0.684891,2.567643,-37.79339,144.96634
1379.234,25.490196,172.4,29.825401,0,0,34.05694,0.21501878,0,8.065911,3.7496266,0.1144691,32.75667,22.992846,0.68526196,2.5690336,-37.79339,144.96634
