# StartTime = 03/12/2026 02:18:47.5640 pm
Time (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Vehicle speed (MPH), Instant Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Latitude (deg), Longitude (deg)
1981.002,25.882353,172.4,29.825401,0,0,38.61925,0.23688088,0,4.087563,7.033748,0.18033971,39.00277,33.028076,0.5755207,4.04737,-37.774815,144.9415
1982.015,26.27451,172.4,29.825401,0,0,38.609344,0.22980982,0,4.088612,7.033748,0.18038645,38.99266,33.04063,0.5756698,4.048419,-37.774815,144.9415
1983.017,25.882353,172.4,29.825401,0,0,38.59379,0.2304011,0,4.09026,7.033748,0.1804599,38.976795,33.057632,0.57590425,4.050067,-37.774815,144.9415
1984.021,25.09804,172.4,29.825401,0,0,38.577637,0.23099236,0,4.091973,7.033748,0.1805362,38.96032,33.077976,0.57614774,4.0517797,-37.774815,144.9415
1985.017,25.882353,172.4,29.825401,0,0,38.56412,0.23627141,0,4.0934067,7.033748,0.18060009,38.946537,33.09468,0.57635164,4.0532136,-37.774815,144.9415
1986.024,25.882353,172.4,29.825401,0.6213712,2.6900074,38.551674,0.23099236,8.344549,4.0947886,7.0338516,0.18066165,38.933838,33.110657,0.57653964,4.0545955,-37.774815,144.94148
1987.021,25.882353,172.4,29.825401,0,0,38.53771,0.23979786,0,4.0963464,7.033978,0.18073107,38.919582,33.127888,0.57675076,4.0561533,-37.774815,144.94148
1988.025,58.039215,172.4,29.5301,0,0,38.52417,0.22694136,0,4.0977855,7.033978,0.18079521,38.905777,33.145103,0.57695544,4.0575924,-37.774815,144.94148
1989.009,57.2549,172.4,31.301907,1.2427424,3.0607257,38.504055,0.40602866,7.333849,4.1000385,7.03417,0.18089558,38.88525,33.15659,0.57726,4.0598454,-37.77481,144.94147
1990.038,68.62745,172.4,31.892508,5.592341,5.4884124,38.46739,0.79250574,4.0898714,4.104402,7.0354824,0.18109001,38.847813,33.178993,0.5778163,4.064209,-37.774807,144.94144
1991.020,60.784313,172.4,31.301907,8.699197,10.13583,38.42705,0.8582619,2.214609,4.1099863,7.0371356,0.18133883,38.806557,33.19069,0.57843065,4.069793,-37.774803,144.94139
1992.050,20.784313,172.4,30.416002,11.184682,47.92565,38.418037,0.23337567,0.46836922,4.112693,7.040118,0.18145943,38.7972,33.208755,0.57857007,4.0724998,-37.774796,144.94133
1993.038,5.098039,172.4,30.120703,12.4274235,53.764862,38.424324,0.23114398,0.4175013,4.114238,7.0439143,0.18152826,38.803402,33.22679,0.5784776,4.0740447,-37.774788,144.94127
1994.024,85.882355,172.4,30.416002,13.048795,32.52774,38.43337,0.40115896,0.6900848,4.115518,7.0477653,0.18158533,38.81242,33.245403,0.5783433,4.075325,-37.77478,144.94121
1995.026,92.54902,172.4,31.892508,14.912909,14.730028,38.408573,1.0124155,1.523887,4.11988,7.0506835,0.18177968,38.786972,33.25707,0.57872266,4.079687,-37.774773,144.94112
1996.016,84.70588,172.4,34.845516,18.019764,14.135028,38.358685,1.2748305,1.5880336,4.128234,7.0558033,0.1821519,38.73582,33.276558,0.57948685,4.088041,-37.774757,144.94102
1997.023,50.980392,172.4,35.43612,21.747992,20.28155,38.313095,1.0723042,1.1067646,4.136928,7.06226,0.18253928,38.688988,33.293854,0.5801884,4.096735,-37.774746,144.94092
1998.043,48.235294,172.4,33.369015,24.233477,33.73888,38.30768,0.7182656,0.6653125,4.1411023,7.068386,0.18272528,38.683132,33.309074,0.5802762,4.100909,-37.77473,144.9408
1999.023,40.39216,172.4,32.48311,25.47622,42.12183,38.306633,0.6048222,0.53290415,4.14538,7.0754952,0.18291588,38.681686,33.326553,0.5802978,4.105187,-37.774715,144.94066
2000.011,37.64706,172.4,31.597206,27.340332,52.737507,38.317944,0.5184229,0.42563444,4.148595,7.083072,0.18305913,38.692814,33.34308,0.580131,4.108402,-37.774696,144.94052
2001.014,3.9215686,172.4,31.597206,27.961704,120.22338,38.33891,0.23258124,0.18670993,4.1508346,7.0907745,0.18315892,38.713783,33.36059,0.57981676,4.1106415,-37.77468,144.94037
2002.030,0,172.4,31.597206,27.961704,0,38.379257,0,0,4.150993,7.098508,0.18316598,38.75451,33.376877,0.5792074,4.1108,-37.774662,144.94025
2003.018,0,170.6,31.597206,27.340332,0,38.41259,0,0,4.150993,7.1046724,0.18316598,38.788166,33.390232,0.57870483,4.1108,-37.774647,144.94011
2004.017,0,170.6,31.301907,26.718962,0,38.453846,0,0,4.150993,7.1123037,0.18316598,38.829826,33.406097,0.57808393,4.1108,-37.774628,144.93996
2005.011,0,170.6,31.301907,26.09759,0,38.492104,0,0,4.150993,7.1193795,0.18316598,38.868458,33.42433,0.5775094,4.1108,-37.774612,144.93983
2006.038,22.352942,170.6,31.006605,26.09759,167.26602,38.531796,0.15602446,0.1341988,4.1513977,7.127415,0.18318401,38.9085,33.44302,0.5769151,4.1112046,-37.774597,144.9397
2007.027,9.803922,170.6,31.892508,26.718962,122.13119,38.559998,0.21877263,0.18379335,4.153135,7.1356163,0.18326141,38.93682,33.46069,0.57649547,4.1129417,-37.774586,144.93956
2008.029,7.45098,170.6,31.892508,27.340332,180.98534,38.58953,0.1510638,0.12402607,4.1541133,7.1427646,0.18330501,38.966553,33.476093,0.5760556,4.11392,-37.77457,144.93942
2009.021,7.8431373,170.6,31.892508,27.340332,188.39326,38.621872,0.14512374,0.11914917,4.1550474,7.1503577,0.18334663,38.999123,33.4928,0.5755745,4.1148543,-37.774555,144.93929
2010.016,9.803922,172.4,32.48311,27.961704,146.54231,38.656025,0.19080976,0.15317692,4.1562343,7.1587253,0.18339953,39.0335,33.51196,0.5750676,4.116041,-37.774544,144.93915
2011.012,11.764706,172.4,32.77841,27.961704,136.76848,38.678814,0.20444553,0.16412334,4.1571755,7.1645675,0.18344145,39.056427,33.522907,0.57473004,4.1169825,-37.774532,144.939
2012.020,18.431372,172.4,31.597206,29.204447,87.28263,38.712463,0.3345963,0.25717488,4.159465,7.1747494,0.18354346,39.09019,33.544598,0.57423353,4.1192718,-37.77451,144.93884
2013.024,4.3137255,172.4,32.18781,29.204447,119.682686,38.739788,0.24401563,0.18755345,4.1612325,7.1828647,0.18362223,39.117622,33.560787,0.5738309,4.1210394,-37.774483,144.9387
2014.019,10.588235,172.4,31.597206,29.825817,0,38.77776,0,0,4.1614475,7.1902766,0.18363181,39.155945,33.575924,0.57326925,4.1212544,-37.774452,144.93855
2015.024,69.01961,172.4,31.597206,30.44719,79.98179,38.807198,0.3806765,0.28065014,4.1629057,7.1982565,0.18369678,39.185535,33.593784,0.5728364,4.1227126,-37.77441,144.93842
2016.014,65.09804,172.4,34.254917,31.06856,27.910845,38.798058,1.1131358,0.8042358,4.1675,7.204504,0.18390149,39.175888,33.604805,0.5729775,4.127307,-37.774364,144.93826
2017.006,58.039215,172.4,36.32202,32.932674,30.195734,38.778866,1.09064,0.7433799,4.175558,7.214864,0.18426055,39.155773,33.623837,0.5732718,4.135365,-37.774315,144.9381
2018.009,52.941177,172.4,34.254917,34.796787,43.23796,38.778095,0.80477405,0.519148,4.1808863,7.223927,0.18449795,39.15451,33.63946,0.5732903,4.140693,-37.774265,144.93793
2019.013,53.72549,172.4,32.77841,35.41816,48.03418,38.788006,0.7373532,0.467311,4.1860013,7.2346125,0.18472585,39.16405,33.65714,0.57315063,4.145808,-37.77421,144.93776
2020.012,27.843138,172.4,31.597206,35.41816,89.38818,38.807823,0.39622864,0.25111708,4.1891317,7.2437224,0.18486534,39.183777,33.67293,0.5728621,4.1489387,-37.77416,144.93759
2021.010,26.27451,172.4,30.416002,34.796787,131.02905,38.84489,0.26556543,0.17131238,4.1910086,7.253889,0.18494897,39.22103,33.691086,0.5723179,4.1508155,-37.774105,144.93742
2022.033,36.47059,172.4,30.120703,33.554043,119.32731,38.89143,0.28119335,0.188112,4.193174,7.2663326,0.18504545,39.267826,33.712128,0.5716359,4.152981,-37.77406,144.93727
2023.027,57.64706,172.4,31.597206,33.554043,49.919422,38.903744,0.67216414,0.4496627,4.195463,7.272601,0.18514745,39.280052,33.725002,0.57145804,4.15527,-37.77401,144.9371
2024.007,53.333332,172.4,32.18781,33.554043,50.138588,38.917057,0.66922593,0.4476971,4.2003775,7.2836113,0.1853664,39.29305,33.742634,0.571269,4.1601844,-37.77396,144.93695
2025.013,40,172.4,31.597206,33.554043,59.283924,38.928764,0.5659889,0.37863383,4.204329,7.292658,0.1855425,39.304516,33.759968,0.5711023,4.164136,-37.773914,144.93678
2026.023,38.82353,172.4,31.006605,34.175415,79.59648,38.956867,0.42935836,0.28200868,4.2072296,7.302957,0.18567173,39.332626,33.77804,0.57069415,4.1670365,-37.77386,144.93661
2027.026,32.54902,172.4,30.711304,34.175415,98.44235,38.986588,0.3471617,0.22802076,4.2098103,7.3130116,0.18578672,39.3624,33.795364,0.5702625,4.169617,-37.773815,144.93646
2028.022,23.137255,172.4,30.416002,34.175415,105.2958,39.00874,0.3245658,0.21317945,4.21126,7.319686,0.18585132,39.384636,33.80734,0.56994057,4.1710668,-37.77376,144.93628
2029.030,0,172.4,31.006605,34.175415,1023.6932,39.054634,0.03338443,0.02192737,4.2122855,7.330082,0.18589701,39.430878,33.825054,0.5692721,4.1720924,-37.773712,144.93613
2030.154,0,174.2,31.301907,34.175415,0,39.107967,0,0,4.2122855,7.340092,0.18589701,39.484726,33.844486,0.56849575,4.1720924,-37.773663,144.93596
2031.015,0,174.2,31.301907,34.175415,0,39.157475,0,0,4.2122855,7.3493843,0.18589701,39.53471,33.859478,0.567777,4.1720924,-37.773617,144.9358
2032.006,0,174.2,31.301907,33.554043,0,39.21315,0,0,4.2122855,7.3598337,0.18589701,39.590923,33.8778,0.5669709,4.1720924,-37.773567,144.93564
2033.035,0,174.2,31.006605,33.554043,0,39.264275,0,0,4.2122855,7.369429,0.18589701,39.64254,33.895405,0.5662326,4.1720924,-37.773518,144.93547
2034.028,0,174.2,31.006605,32.932674,0,39.31488,0,0,4.2122855,7.378927,0.18589701,39.693634,33.911797,0.5655038,4.1720924,-37.77348,144.93532
2035.011,0,174.2,31.006605,32.311302,0,39.363926,0,0,4.2122855,7.3881326,0.18589701,39.74315,33.92793,0.5647992,4.1720924,-37.77344,144.93517
2036.016,0,174.2,31.006605,30.44719,0,39.406654,0,0,4.2122855,7.3961515,0.18589701,39.78629,33.943542,0.5641868,4.1720924,-37.773415,144.93501
2037.026,20,172.4,30.120703,26.09759,220.49034,39.443394,0.11836161,0.101804465,4.21264,7.4036703,0.18591279,39.82335,33.96213,0.56366175,4.1724467,-37.773396,144.93488
2038.033,22.745098,172.4,29.825401,18.641136,110.89002,39.46746,0.16810471,0.20242488,4.213755,7.4101496,0.1859625,39.84755,33.978725,0.56331944,4.173562,-37.773384,144.93478
2039.013,25.09804,172.4,29.825401,14.912909,76.20618,39.476574,0.19569159,0.29455486,4.2144995,7.41317,0.18599567,39.85668,33.989925,0.5631904,4.1743064,-37.773376,144.93471
2040.027,25.882353,172.4,29.825401,11.184682,49.81156,39.482704,0.22453986,0.45063633,4.215853,7.416703,0.18605599,39.86275,34.006783,0.5631047,4.17566,-37.77337,144.93466
2041.030,26.27451,172.4,29.825401,8.077826,33.685978,39.48147,0.23979786,0.66635734,4.2175784,7.419505,0.18613285,39.861343,34.026676,0.56312454,4.1773853,-37.77336,144.93462
2042.023,25.490196,172.4,29.825401,6.2137117,27.460974,39.477924,0.22627428,0.81741095,4.2191386,7.4215837,0.18620236,39.85762,34.0448,0.5631771,4.1789455,-37.77336,144.93459
2043.019,26.27451,172.4,29.825401,4.9709697,20.931248,39.473225,0.23749036,1.072411,4.2204967,7.4230886,0.18626288,39.852753,34.059937,0.5632459,4.1803036,-37.773357,144.93456
2044.038,24.705883,172.4,29.825401,1.8641136,8.585034,39.46484,0.21713525,2.6146548,4.2218575,7.423905,0.18632351,39.844166,34.07724,0.5633673,4.1816645,-37.773357,144.93456
2045.024,26.27451,172.4,29.825401,0,0,39.449306,0.24395196,0,4.223562,7.4239783,0.18639944,39.828327,34.09545,0.5635913,4.1833687,-37.773357,144.93456
2046.036,25.882353,172.4,29.825401,0,0,39.439194,0.23972508,0,4.2246447,7.4239783,0.1864477,39.81802,34.106777,0.5637372,4.1844516,-37.773357,144.93456
2047.029,25.882353,172.4,29.825401,0,0,39.42563,0.23394573,0,4.226098,7.4239783,0.18651247,39.804195,34.12433,0.563933,4.185905,-37.773357,144.93456
2048.022,26.666666,172.4,29.825401,0,0,39.408432,0.23394573,0,4.2279425,7.4239783,0.18659464,39.786667,34.145226,0.5641815,4.1877494,-37.773357,144.93456
2049.021,25.882353,172.4,29.825401,0,0,39.398125,0.2345461,0,4.2290487,7.4239783,0.18664393,39.776157,34.157215,0.5643305,4.1888556,-37.773357,144.93456
2050.008,25.882353,172.4,29.825401,0,0,39.38464,0.23394573,0,4.2304964,7.4239783,0.18670844,39.762417,34.173912,0.56452554,4.1903033,-37.773357,144.93456
2051.036,26.27451,172.4,29.825401,0,0,39.372284,0.23688088,0,4.231824,7.4239783,0.1867676,39.74982,34.1906,0.5647044,4.191631,-37.773357,144.93456
2052.012,25.882353,172.4,29.825401,0,0,39.35752,0.23514648,0,4.2334113,7.4239783,0.18683831,39.734776,34.20727,0.5649183,4.193218,-37.773357,144.93456
2053.007,26.27451,172.4,29.825401,0,0,39.343235,0.23394573,0,4.2349486,7.4239783,0.18690681,39.72021,34.22512,0.5651254,4.1947556,-37.773357,144.93456
2054.020,80.78432,172.4,29.825401,0,0,39.329887,0.23500699,0,4.236386,7.4239783,0.18697086,39.706608,34.24254,0.565319,4.1961927,-37.773354,144.93456
2055.027,78.82353,172.4,31.301907,2.4854848,2.8105767,39.27613,0.88433266,7.986582,4.2423825,7.4243255,0.18723805,39.6518,34.260616,0.5661004,4.2021894,-37.773354,144.93454
2056.021,44.313725,172.4,31.597206,6.2137117,10.78665,39.246086,0.57605577,2.0809891,4.246336,7.425559,0.1874142,39.621113,34.274895,0.5665389,4.206143,-37.77335,144.9345
2057.014,4.7058825,172.4,32.18781,8.699197,39.427563,39.217648,0.22063744,0.56931996,4.250909,7.4281697,0.18761794,39.592,34.29521,0.56695545,4.210716,-37.773346,144.93445
2058.026,89.803925,172.4,31.892508,9.320568,11.657937,39.209038,0.79950404,1.9254608,4.2528543,7.4299374,0.18770464,39.58313,34.31049,0.56708246,4.2126613,-37.773342,144.9344
2059.043,81.960785,172.4,34.845516,12.4274235,9.77564,39.15802,1.2712646,2.296208,4.26046,7.43354,0.18804353,39.530952,34.325634,0.567831,4.220267,-37.773335,144.93434
2060.005,25.882353,172.4,35.731422,16.777021,15.133444,39.096165,1.1086057,1.4832644,4.269914,7.4382677,0.18846479,39.467678,34.344353,0.5687413,4.229721,-37.773327,144.93425
2061.018,30.588236,172.4,31.597206,16.777021,668.6367,39.11175,0.025091387,0.033571146,4.2707534,7.442695,0.18850218,39.483337,34.360546,0.5685158,4.2305603,-37.77332,144.93417
2062.026,78.039215,172.4,33.369015,17.398394,17.047941,39.09999,1.0205569,1.3166928,4.273902,7.4459424,0.18864246,39.471188,34.3753,0.5686907,4.233709,-37.773308,144.93408
2063.011,74.90196,172.4,36.32202,20.505249,15.805148,39.04287,1.2973778,1.420227,4.2843943,7.4533176,0.18910998,39.41261,34.394802,0.569536,4.244201,-37.7733,144.93398
2064.026,57.64706,172.4,36.912624,22.990734,20.101316,39.003,1.1437427,1.1166881,4.292217,7.4593005,0.18945852,39.37168,34.41057,0.570128,4.2520237,-37.773285,144.93385
2065.015,49.019608,172.4,33.959614,24.233477,32.95018,38.990623,0.73545814,0.6812376,4.2971754,7.4655485,0.18967946,39.35876,34.427044,0.5703152,4.2569823,-37.773273,144.93373
2066.037,42.35294,172.4,33.07371,24.854847,37.1333,38.98777,0.66934115,0.6044951,4.3010316,7.471701,0.18985128,39.35555,34.441776,0.5703618,4.2608385,-37.77326,144.93361
2067.023,38.431374,172.4,31.892508,25.47622,50.08265,38.994553,0.5086835,0.44819713,4.3041515,7.478422,0.18999031,39.362125,34.457478,0.5702665,4.2639585,-37.773243,144.93347
2068.019,21.17647,172.4,30.711304,25.47622,108.57713,39.01143,0.23463707,0.2067369,4.3071504,7.4868717,0.19012393,39.378902,34.477413,0.57002354,4.2669573,-37.77323,144.93335
2069.035,49.80392,172.4,31.597206,25.47622,40.2069,39.02284,0.633628,0.55828476,4.309292,7.492784,0.19021934,39.390232,34.491116,0.5698595,4.2690988,-37.773216,144.93323
2070.020,52.941177,172.4,33.664314,26.09759,32.103455,39.016293,0.8129215,0.6992051,4.3139963,7.4997063,0.19042896,39.383224,34.508526,0.56996095,4.273803,-37.7732,144.93309
2071.002,50.588234,172.4,35.14082,26.718962,28.737171,39.00646,0.92977005,0.7811103,4.3181796,7.505086,0.19061536,39.372936,34.519802,0.5701099,4.2779865,-37.773186,144.93295
2072.010,26.666666,172.4,32.18781,27.340332,757.8324,39.01733,0.03607702,0.029619874,4.323551,7.5165167,0.1908547,39.383453,34.54483,0.5699577,4.283358,-37.77317,144.93282
2073.027,81.56863,172.4,33.664314,26.718962,24.945335,39.013836,1.0711005,0.8998436,4.326032,7.5201564,0.19096525,39.37971,34.553596,0.5700118,4.285839,-37.773155,144.93268
2074.033,74.90196,172.4,38.38913,29.204447,20.195051,38.96393,1.446119,1.111505,4.3378997,7.53114,0.19149403,39.328327,34.57664,0.57075655,4.2977066,-37.77314,144.93253
2075.015,3.137255,172.4,32.48311,29.825817,277.1126,38.963448,0.10763068,0.08100282,4.342614,7.5392327,0.19170411,39.327446,34.594086,0.57076937,4.302421,-37.77312,144.93239
2076.013,0,172.4,31.006605,28.583075,0,39.005695,0,0,4.3427477,7.547639,0.19171005,39.370075,34.61088,0.5701513,4.3025546,-37.773106,144.93224
2077.021,0,172.4,30.711304,26.718962,0,39.046635,0,0,4.3427477,7.5555606,0.19171005,39.411396,34.627525,0.56955355,4.3025546,-37.77309,144.9321
2078.004,34.117645,172.4,30.416002,25.47622,150.99953,39.07434,0.16871722,0.14865543,4.343148,7.561619,0.19172789,39.439327,34.64216,0.56915015,4.302955,-37.773075,144.93198
2079.031,63.52941,172.4,32.18781,25.47622,32.27645,39.07622,0.7893129,0.69545746,4.3475194,7.569594,0.19192266,39.440857,34.66046,0.56912816,4.3073263,-37.77306,144.93184
2080.012,84.31373,172.4,34.845516,25.47622,20.567724,39.056248,1.2386503,1.0913652,4.353551,7.5762205,0.1921914,39.420185,34.6765,0.5694266,4.313358,-37.77305,144.93172
2081.015,82.745094,172.4,36.617325,26.718962,19.792824,39.019527,1.3499318,1.1340929,4.3618126,7.5834618,0.19255954,39.382427,34.69353,0.5699725,4.3216195,-37.773033,144.93158
2082.012,81.17647,172.4,38.38913,27.961704,19.565174,38.98086,1.4291569,1.1472886,4.3707237,7.5914245,0.19295658,39.342655,34.71053,0.57054865,4.3305306,-37.773018,144.93144
2083.010,73.333336,172.4,38.979733,29.204447,19.62521,38.94938,1.4881088,1.1437789,4.3777776,7.597535,0.19327088,39.310295,34.72373,0.5710184,4.3375845,-37.773003,144.93129
2084.024,67.84314,174.2,32.18781,29.825817,120.96499,38.94921,0.2465657,0.18556526,4.383843,7.6080284,0.19354114,39.30962,34.744095,0.5710282,4.34365,-37.772987,144.93114
2085.021,65.882355,174.2,36.617325,29.825817,22.172756,38.922512,1.3451561,1.012364,4.3912416,7.615644,0.1938708,39.28206,34.760616,0.5714288,4.3510485,-37.77297,144.93098
2086.012,54.117645,174.2,34.550217,29.825817,36.565144,38.91464,0.8156899,0.61388797,4.3954096,7.6213307,0.19405651,39.27377,34.772633,0.5715494,4.3552165,-37.772953,144.93083
2087.014,70.588234,174.2,33.664314,29.825817,35.635735,38.916122,0.8369638,0.62989867,4.4016814,7.632497,0.19433597,39.27475,34.794384,0.5715351,4.3614883,-37.772938,144.93068
2088.014,68.62745,174.2,35.43612,29.825817,24.962286,38.904198,1.1948352,0.89923257,4.405951,7.6375594,0.19452621,39.262367,34.80696,0.5717154,4.365758,-37.77292,144.93053
2089.024,66.27451,174.2,35.731422,30.44719,29.15173,38.884148,1.0444385,0.7700023,4.4139023,7.6473994,0.1948805,39.24148,34.82462,0.5720197,4.373709,-37.772903,144.93037
2090.011,59.60784,174.2,36.026722,31.06856,28.033484,38.86325,1.1082661,0.8007175,4.421358,7.6562,0.1952127,39.219784,34.84188,0.57233614,4.381165,-37.77289,144.93022
2091.007,52.156864,174.2,33.369015,31.68993,47.973244,38.866516,0.6605751,0.46790457,4.426758,7.666195,0.19545332,39.22264,34.85993,0.5722945,4.3865647,-37.77287,144.93005
2092.041,34.901962,174.2,31.597206,31.06856,71.906456,38.881676,0.43206912,0.3121681,4.4298496,7.674542,0.19559108,39.23769,34.876007,0.57207495,4.3896565,-37.772854,144.9299
2093.012,31.764706,174.2,30.416002,30.44719,105.02587,38.907017,0.2899018,0.21372734,4.4319015,7.6831,0.1956825,39.263096,34.893696,0.5717048,4.3917084,-37.772835,144.92975
2094.026,59.60784,174.2,31.006605,29.825817,52.77061,38.92789,0.5651975,0.42536744,4.4343247,7.691426,0.19579047,39.283966,34.90893,0.57140106,4.3941317,-37.77282,144.9296
2095.007,40.784313,174.2,31.301907,29.825817,52.296738,38.93558,0.5703189,0.4292218,4.4382925,7.6998286,0.19596726,39.291405,34.92542,0.5712929,4.3980994,-37.772804,144.92944
2096.015,52.941177,174.2,31.301907,29.204447,56.413425,38.95026,0.5176861,0.39789996,4.4410524,7.7075214,0.19609022,39.305996,34.94264,0.5710808,4.4008594,-37.77279,144.92929
2097.026,57.64706,172.4,31.597206,29.204447,43.889103,38.959023,0.6654145,0.5114458,4.4450173,7.7161374,0.19626689,39.314514,34.960716,0.57095706,4.4048243,-37.772774,144.92914
2098.013,57.2549,172.4,31.892508,29.204447,44.460434,38.96305,0.6568637,0.5048736,4.4489474,7.723759,0.19644202,39.318264,34.975986,0.57090265,4.4087543,-37.77276,144.929
2099.016,64.31373,172.4,32.48311,28.583075,41.613316,38.967648,0.6868733,0.5394163,4.453274,7.732182,0.1966348,39.322556,34.993015,0.57084036,4.4130807,-37.772743,144.92886
2100.020,60.39216,172.4,33.369015,29.204447,35.11442,38.961544,0.8316938,0.6392502,4.4587054,7.7404,0.1968768,39.31596,35.011124,0.5709361,4.4185123,-37.772724,144.92871
2101.015,60,172.4,33.664314,29.204447,35.454636,38.9587,0.82371306,0.6331161,4.4625816,7.7465634,0.19704951,39.31278,35.023415,0.5709823,4.4223886,-37.77271,144.92856
2102.006,43.92157,172.4,33.07371,29.204447,37.04096,38.956554,0.7884366,0.60600215,4.4677324,7.755078,0.19727902,39.3102,35.04095,0.5710197,4.4275393,-37.772694,144.9284
2103.013,3.137255,172.4,31.006605,28.583075,304.33716,38.981922,0.093919106,0.07375669,4.4698634,7.7638297,0.19737397,39.33563,35.058052,0.5706506,4.4296703,-37.77268,144.92827
2104.005,0,172.4,30.711304,26.718962,0,39.019867,0,0,4.4699597,7.7715535,0.19737826,39.37391,35.07606,0.5700958,4.4297667,-37.772663,144.92813
2105.020,0,172.4,30.416002,24.854847,0,39.054462,0,0,4.4699597,7.7784443,0.19737826,39.40882,35.09141,0.56959075,4.4297667,-37.772648,144.92801
2106.007,0,172.4,30.416002,23.612104,0,39.086014,0,0,4.4699597,7.7847285,0.19737826,39.44066,35.107586,0.56913096,4.4297667,-37.772636,144.92789
2107.017,17.647058,172.4,30.120703,21.747992,305.8318,39.11706,0.071110964,0.07339623,4.470157,7.791256,0.19738705,39.47197,35.124474,0.5686795,4.429964,-37.772625,144.92778
2108.021,21.17647,172.4,29.825401,18.641136,113.134766,39.137115,0.1647693,0.19840851,4.4711437,7.796972,0.19743103,39.49213,35.142166,0.56838924,4.4309506,-37.77262,144.92769
2109.012,24.705883,172.4,29.5301,13.048795,71.82662,39.149944,0.18167074,0.31251505,4.4722486,7.801454,0.19748025,39.504982,35.159782,0.5682043,4.4320555,-37.772617,144.92763
2110.039,25.882353,172.4,29.825401,9.320568,41.10663,39.1531,0.22674124,0.5460652,4.473631,7.8044944,0.19754185,39.508057,35.177406,0.56816006,4.433438,-37.772617,144.92758
2111.024,26.27451,172.4,29.825401,3.7282271,16.705824,39.148567,0.22316931,1.3436573,4.47516,7.8062587,0.19760998,39.503365,35.195305,0.5682276,4.434967,-37.772617,144.92755
2112.027,25.882353,172.4,29.825401,1.8641136,8.0092535,39.141956,0.23274498,2.8026206,4.476133,7.806637,0.19765332,39.496613,35.205574,0.5683247,4.43594,-37.772617,144.92755
2113.024,25.882353,172.4,29.825401,0,0,39.126106,0.23394573,0,4.478082,7.8068748,0.19774018,39.480465,35.228657,0.56855714,4.437889,-37.772617,144.92755
2114.025,25.09804,172.4,29.825401,0,0,39.116768,0.22685646,0,4.4791512,7.8068748,0.19778782,39.470955,35.24077,0.5686941,4.438958,-37.772617,144.92755
2115.041,25.09804,172.4,29.825401,0,0,39.10077,0.23316039,0,4.480984,7.8068748,0.1978695,39.454666,35.262283,0.5689289,4.440791,-37.772617,144.92755
2116.022,29.019608,172.4,29.825401,0,0,39.092266,0.28785202,0,4.481959,7.8068748,0.19791292,39.446007,35.2731,0.56905377,4.441766,-37.772617,144.92755
2117.007,30.588236,172.4,29.825401,0,0,39.076748,0.27577177,0,4.483739,7.8068748,0.19799222,39.43021,35.29043,0.5692818,4.443546,-37.772617,144.92755
2118.032,29.80392,172.4,29.825401,0,0,39.05876,0.27877364,0,4.485803,7.8068748,0.19808422,39.411896,35.30947,0.5695463,4.44561,-37.772617,144.92755
2119.018,29.019608,172.4,29.825401,0,0,39.044567,0.26067147,0,4.4874344,7.8068748,0.19815688,39.39744,35.326828,0.56975526,4.4472413,-37.772617,144.92755
2120.019,28.62745,172.4,29.825401,0,0,39.02905,0.26067147,0,4.4892187,7.8068748,0.19823639,39.38164,35.34503,0.56998384,4.4490256,-37.772617,144.92755
2121.010,29.019608,172.4,29.825401,0,0,39.018185,0.26858547,0,4.4904685,7.8068748,0.19829209,39.37058,35.357365,0.570144,4.4502754,-37.772617,144.92755
2122.023,23.529411,172.4,29.825401,0,0,39.0025,0.2710537,0,4.4922748,7.8068748,0.19837256,39.35461,35.37509,0.5703754,4.4520817,-37.772617,144.92755
2123.031,23.137255,172.4,29.825401,0,0,38.99114,0.2055826,0,4.493583,7.8068748,0.19843087,39.343044,35.39129,0.570543,4.45339,-37.772617,144.92755
2124.026,25.09804,172.4,29.825401,0,0,38.979473,0.20248976,0,4.4949284,7.8068748,0.1984908,39.331165,35.409092,0.57071537,4.4547353,-37.772617,144.92755
2125.019,25.882353,172.4,29.825401,0,0,38.96624,0.23234473,0,4.4964547,7.8068748,0.1985588,39.317696,35.426712,0.5709109,4.4562616,-37.772617,144.92755
2126.022,25.490196,172.4,29.825401,0,0,38.955284,0.23274498,0,4.4977193,7.8068748,0.19861515,39.30654,35.441364,0.5710729,4.457526,-37.772617,144.92755
2127.019,25.490196,172.4,29.825401,0,0,38.94367,0.2345461,0,4.499061,7.8068748,0.19867493,39.294712,35.457348,0.5712448,4.458868,-37.772617,144.92755
2128.034,25.882353,172.4,29.825401,0,0,38.93176,0.22882435,0,4.5004373,7.8068748,0.19873625,39.28259,35.473824,0.5714211,4.460244,-37.772617,144.92755
2129.016,25.490196,172.4,29.825401,0,0,38.91879,0.22802082,0,4.501937,7.8068748,0.19880308,39.269382,35.490437,0.57161325,4.461744,-37.772617,144.92755
